16.013958,69.310434,5280.8
16.013901,69.310613,5322.31
16.013844,69.310791,5363.32
16.013787,69.310969,5403.83
16.013729,69.311146,5443.84
16.013673,69.311324,5483.54
16.013615,69.311501,5522.85
16.013559,69.311679,5561.57
16.013501,69.311856,5599.97
16.013445,69.312033,5637.87
16.013388,69.312209,5675.29
16.013332,69.312386,5712.48
16.013275,69.312562,5749.1
16.013218,69.312738,5785.31
16.013161,69.312914,5821.02
16.013105,69.31309,5856.33
16.013049,69.313265,5891.24
16.012992,69.313441,5925.84
16.012935,69.313616,5959.86
16.012879,69.313791,5993.56
16.012822,69.313966,6026.77
16.012766,69.314141,6059.58
16.012709,69.314315,6091.98
16.012653,69.31449,6123.9
16.012597,69.314664,6155.51
16.012541,69.314838,6186.61
16.012484,69.315014,6217.51
16.012424,69.315198,6249.78
16.01236,69.315393,6283.84
16.012291,69.315598,6319.22
16.012219,69.315814,6356.09
16.012142,69.316041,6394.56
16.012061,69.316277,6434.53
16.011975,69.316525,6476.09
16.011884,69.316784,6519.07
16.01179,69.317053,6563.55
16.01169,69.317334,6609.61
16.011587,69.317624,6657.18
16.011478,69.317927,6706.26
16.011366,69.318241,6757.12
16.011248,69.318567,6809.3
16.011125,69.318904,6863.17
16.010997,69.319252,6918.54
16.010865,69.319613,6975.51
16.010726,69.319986,7034.37
16.010582,69.320371,7094.74
16.010433,69.320769,7156.71
16.010278,69.32118,7220.38
16.010117,69.321604,7285.85
16.009951,69.322042,7353.02
16.009779,69.322493,7422.19
16.009601,69.322959,7492.96
16.009418,69.323439,7565.62
16.009228,69.323935,7640.08
16.009032,69.324444,7716.55
16.00883,69.32497,7795.09
16.008621,69.325511,7875.37
16.008407,69.326066,7957.54
16.008186,69.326638,8041.7
16.007959,69.327226,8127.77
16.007726,69.327829,8216.02
16.007488,69.328447,8305.99
16.007242,69.329082,8397.86
16.006991,69.329732,8491.53
16.006733,69.330397,8587.19
16.006469,69.331079,8685.04
16.006199,69.331777,8784.52
16.005922,69.332491,8885.89
16.005639,69.333221,8989.34
16.00535,69.333967,9094.61
16.005056,69.33473,9201.98
16.004755,69.335508,9311.44
16.004446,69.336304,9422.8
16.004132,69.337118,9536.07
16.00381,69.337946,9651.33
16.003482,69.338793,9768.69
16.003148,69.339658,9888.34
16.002807,69.340539,10009.81
16.00246,69.341438,10133.29
16.002106,69.342356,10258.94
16.001745,69.343291,10386.71
16.001377,69.344245,10516.57
16.001001,69.345217,10648.93
16.000619,69.346207,10783.18
16.000229,69.347218,10919.55
15.999832,69.348247,11058.11
15.999427,69.349295,11198.97
15.999013,69.350363,11342.3
15.998591,69.351451,11487.68
15.99816,69.352558,11635.24
15.997722,69.353686,11785.2
15.997274,69.354834,11937.46
15.996819,69.356002,12092.11
15.996354,69.357191,12249.37
15.995882,69.3584,12408.83
15.995402,69.359631,12570.68
15.994913,69.360883,12735.03
15.994415,69.362156,12901.8
15.99391,69.363451,13071.33
15.993397,69.364768,13243.2
15.992874,69.366108,13417.56
15.992343,69.36747,13594.42
15.991804,69.368855,13773.87
15.991254,69.370263,13956.02
15.990693,69.371694,14140.97
15.990124,69.37315,14328.23
15.989543,69.374629,14518.28
15.988952,69.376131,14711.03
15.988352,69.377659,14906.48
15.987743,69.37921,15104.92
15.987125,69.380786,15305.98
15.986499,69.382387,15509.84
15.985862,69.384014,15716.48
15.985215,69.385666,15926.03
15.984558,69.387344,16138.38
15.983889,69.389049,16353.83
15.983209,69.390779,16572.07
15.982518,69.392536,16793.22
15.981815,69.394319,17017.38
15.981101,69.396129,17244.62
15.980377,69.397965,17475.05
15.979642,69.39983,17708.41
15.978897,69.401722,17944.76
15.978141,69.403643,18184.21
15.977373,69.405591,18426.94
15.976593,69.407569,18672.78
15.975803,69.409575,18921.73
15.974998,69.411612,19173.88
15.97418,69.413678,19429.22
15.97335,69.415774,19687.96
15.972506,69.417899,19950.1
15.971648,69.420055,20215.84
15.970778,69.422242,20484.88
15.969896,69.42446,20757.52
15.969003,69.426712,21033.66
15.968097,69.428996,21313.39
15.967178,69.431313,21596.82
15.966242,69.433665,21883.87
15.965291,69.43605,22174.51
15.964324,69.43847,22469.04
15.963341,69.440922,22767.27
15.962345,69.443409,23069.4
15.961339,69.445928,23375.24
15.960322,69.448482,23684.58
15.959289,69.451068,23997.23
15.958237,69.453687,24313.27
15.957167,69.456336,24632.81
15.956087,69.459013,24955.65
15.955,69.461717,25281.8
15.953909,69.464451,25610.85
15.952808,69.467213,25942.41
15.951689,69.470003,26276.37
15.950549,69.472816,26613.12
15.949393,69.47565,26952.29
15.948233,69.478501,27293.75
15.947076,69.481367,27636.54
15.94592,69.484246,27980.13
15.94476,69.487131,28323.83
15.943591,69.490019,28667.44
15.942418,69.492905,29010.94
15.941246,69.49579,29354.05
15.940079,69.498674,29696.76
15.938916,69.501558,30038.88
15.937753,69.504441,30380.4
15.936588,69.507324,30721.41
15.935419,69.510204,31062.02
15.934249,69.513083,31402.23
15.93308,69.515959,31741.94
15.931914,69.518835,32081.25
15.930752,69.521711,32420.07
15.929591,69.524585,32758.38
15.928429,69.52746,33096.09
15.927264,69.530333,33433.4
15.926098,69.533205,33770.31
15.92493,69.536076,34106.73
15.923762,69.538945,34442.94
15.922595,69.541813,34778.65
15.92143,69.544681,35113.96
15.920267,69.547548,35448.77
15.919105,69.550414,35783.18
15.917943,69.553281,36117.2
15.91678,69.556147,36450.71
15.915617,69.559012,36783.81
15.914453,69.561877,37116.43
15.913287,69.564741,37448.74
15.912121,69.567604,37780.65
15.910955,69.570466,38112.16
15.90979,69.573328,38443.27
15.908625,69.576189,38774.08
15.907461,69.579049,39104.48
15.906299,69.581908,39434.5
15.905136,69.584767,39764.11
15.903974,69.587626,40093.32
15.902813,69.590485,40422.03
15.901651,69.593343,40750.44
15.900489,69.596201,41078.35
15.899327,69.599058,41405.86
15.898164,69.601915,41732.97
15.897001,69.604772,42059.69
15.895836,69.607629,42386.0
15.894672,69.610484,42712.0
15.893508,69.61334,43037.52
15.892343,69.616194,43362.73
15.891179,69.619049,43687.63
15.890014,69.621902,44012.04
15.888849,69.624756,44336.16
15.887685,69.627608,44659.87
15.886522,69.630461,44983.28
15.885359,69.633313,45306.19
15.884196,69.636164,45628.89
15.883033,69.639016,45951.01
15.88187,69.641867,46272.92
15.880708,69.644718,46594.33
15.879545,69.647568,46915.43
15.878383,69.650418,47236.05
15.87722,69.653267,47556.36
15.876058,69.656117,47876.27
15.874896,69.658966,48195.78
15.873732,69.661815,48514.89
15.872569,69.664663,48833.7
15.871406,69.667511,49152.01
15.870242,69.670359,49470.02
15.869079,69.673207,49787.63
15.867916,69.676054,50104.84
15.866751,69.678901,50421.65
15.865587,69.681748,50738.07
15.864424,69.684594,51054.17
15.863259,69.68744,51369.79
15.862094,69.690286,51685.19
15.86093,69.693131,52000.1
15.859766,69.695976,52314.71
15.858601,69.69882,52628.92
15.857436,69.701665,52942.73
15.856271,69.704508,53256.24
15.855107,69.707352,53569.25
15.853943,69.710195,53882.06
15.852778,69.713038,54194.37
15.851614,69.71588,54506.38
15.850449,69.718723,54817.99
15.849285,69.721565,55129.3
15.84812,69.724406,55440.21
15.846957,69.727247,55750.63
15.845792,69.730088,56060.83
15.844628,69.732929,56370.63
15.843463,69.735769,56679.95
15.842299,69.738609,56989.06
15.841135,69.741448,57297.67
15.83997,69.744287,57605.98
15.838805,69.747126,57913.88
15.837641,69.749965,58221.4
15.836477,69.752803,58528.61
15.835312,69.755642,58835.32
15.834148,69.758479,59141.73
15.832984,69.761317,59447.74
15.831819,69.764154,59753.55
15.830654,69.766991,60058.86
15.82949,69.769828,60363.77
15.828325,69.772664,60668.28
15.82716,69.7755,60972.49
15.825996,69.778336,61276.3
15.824832,69.781172,61579.61
15.823667,69.784008,61882.71
15.822502,69.786843,62185.33
15.821337,69.789678,62487.54
15.820172,69.792514,62789.45
15.819007,69.795348,63091.05
15.817842,69.798182,63392.17
15.816677,69.801016,63692.97
15.815511,69.80385,63993.39
15.814346,69.806683,64293.4
15.81318,69.809516,64593.1
15.812015,69.812349,64892.32
15.810849,69.815181,65191.33
15.809683,69.818013,65489.93
15.808518,69.820845,65788.14
15.807352,69.823677,66085.86
15.806186,69.826509,66383.36
15.80502,69.82934,66680.38
15.803854,69.832171,66977.08
15.802687,69.835001,67273.3
15.801521,69.837832,67569.21
15.800355,69.840662,67864.82
15.799189,69.843492,68160.03
15.798022,69.846322,68454.84
15.796856,69.849151,68749.35
15.795689,69.85198,69043.45
15.794522,69.854809,69337.17
15.793355,69.857638,69630.57
15.792188,69.860466,69923.58
15.791021,69.863294,70216.19
15.789854,69.866122,70508.49
15.788687,69.86895,70800.4
15.787519,69.871777,71091.82
15.786352,69.874604,71382.93
15.785185,69.877431,71673.74
15.784018,69.880257,71964.15
15.78285,69.883084,72254.35
15.781681,69.885911,72544.16
15.780513,69.888738,72833.67
15.779344,69.891564,73122.78
15.778176,69.894391,73411.49
15.777007,69.897217,73699.9
15.775838,69.900042,73987.91
15.774669,69.902868,74275.52
15.773501,69.905693,74562.73
15.772332,69.908518,74849.64
15.771163,69.911343,75136.14
15.769994,69.914167,75422.26
15.768825,69.916991,75708.07
15.767656,69.919815,75993.48
15.766486,69.922638,76278.49
15.765317,69.925462,76563.19
15.764148,69.928285,76847.51
15.762979,69.931107,77131.42
15.761809,69.93393,77415.02
15.76064,69.936752,77698.23
15.75947,69.939575,77981.04
15.758301,69.942396,78263.46
15.757131,69.945218,78545.56
15.755961,69.948039,78827.37
15.754792,69.95086,79108.68
15.753621,69.95368,79389.59
15.752448,69.9565,79670.0
15.751277,69.95932,79950.11
15.750105,69.96214,80230.02
15.748934,69.964959,80509.32
15.747763,69.967778,80788.34
15.746591,69.970596,81066.95
15.745419,69.973415,81345.25
15.744244,69.976232,81622.66
15.743073,69.979049,81900.17
15.741904,69.981867,82177.47
15.740732,69.984685,82454.29
15.739559,69.987501,82730.5
15.738388,69.990318,83006.51
15.737217,69.993134,83282.22
15.736045,69.99595,83557.42
15.734875,69.998766,83832.33
15.733703,70.001582,84106.84
15.732533,70.004397,84381.05
15.731362,70.007212,84654.76
15.730191,70.010027,84928.17
15.72902,70.012842,85201.18
15.727849,70.015656,85473.89
15.726678,70.01847,85746.1
15.725508,70.021284,86018.01
15.724337,70.024097,86289.52
15.723166,70.02691,86560.73
15.721995,70.029723,86831.53
15.720825,70.032535,87101.94
15.719654,70.035347,87371.96
15.718485,70.03816,87641.77
15.717313,70.040971,87911.17
15.716143,70.043782,88179.98
15.714972,70.046593,88448.59
15.713801,70.049404,88716.8
15.71263,70.052214,88984.61
15.711459,70.055024,89252.12
15.710288,70.057834,89519.32
15.709116,70.060644,89786.03
15.707946,70.063453,90052.44
15.706774,70.066262,90318.45
15.705603,70.069071,90584.06
15.704431,70.07188,90849.37
15.703259,70.074688,91114.18
15.702088,70.077496,91378.79
15.700916,70.080304,91642.9
15.699742,70.083111,91906.6
15.69857,70.085918,92169.91
15.697398,70.088725,92433.02
15.696226,70.091532,92695.73
15.695054,70.094339,92958.13
15.693882,70.097146,93220.04
15.692709,70.099952,93481.65
15.691537,70.102758,93742.86
15.690363,70.105563,94003.77
15.689191,70.108369,94264.28
15.688018,70.111174,94524.39
15.686846,70.113979,94784.2
15.685672,70.116783,95043.61
15.684499,70.119587,95302.62
15.683326,70.122392,95561.32
15.682153,70.125196,95819.63
15.68098,70.127999,96077.55
15.679807,70.130803,96335.15
15.678633,70.133606,96592.36
15.67746,70.136409,96849.17
15.676286,70.139212,97105.67
15.675112,70.142015,97361.79
15.673939,70.144817,97617.49
15.672766,70.147619,97872.9
15.671592,70.150421,98127.91
15.670418,70.153223,98382.52
15.669245,70.156024,98636.82
15.66807,70.158825,98890.64
15.666897,70.161626,99144.34
15.665722,70.164427,99397.46
15.664548,70.167228,99650.26
15.663374,70.170029,99902.77
15.6622,70.172829,100154.78
15.661026,70.175629,100406.59
15.659851,70.178429,100657.89
15.658677,70.181229,100908.8
15.657502,70.184028,101159.51
15.656327,70.186827,101409.82
15.655153,70.189626,101659.63
15.653978,70.192425,101909.23
15.652804,70.195223,102158.35
15.651629,70.198021,102407.15
15.650454,70.200819,102655.56
15.649279,70.203617,102903.67
15.648104,70.206415,103151.38
15.646928,70.209212,103398.69
15.645753,70.212009,103645.69
15.644578,70.214806,103892.2
15.643402,70.217603,104138.51
15.642227,70.2204,104384.32
15.641052,70.223196,104629.83
15.639876,70.225992,104875.03
15.638701,70.228788,105119.75
15.637525,70.231583,105364.15
15.636349,70.234379,105608.16
15.635174,70.237174,105851.87
15.633998,70.239969,106095.18
15.632822,70.242764,106338.09
15.631645,70.245559,106580.79
15.630469,70.248353,106823.0
15.629293,70.251148,107064.81
15.628117,70.253942,107306.22
15.626941,70.256736,107547.42
15.625764,70.25953,107788.14
15.624588,70.262323,108028.54
15.623412,70.265116,108268.55
15.622235,70.267909,108508.26
15.621058,70.270702,108747.57
15.619882,70.273495,108986.47
15.618705,70.276287,109224.98
15.617528,70.279079,109463.19
15.616351,70.281871,109701.09
15.615174,70.284663,109938.51
15.613997,70.287454,110175.62
15.61282,70.290246,110412.42
15.611643,70.293037,110648.83
15.610465,70.295828,110884.84
15.609288,70.298619,111120.44
15.608111,70.301409,111355.75
15.606933,70.304199,111590.66
15.605756,70.30699,111825.17
15.604578,70.30978,112059.38
15.603401,70.312569,112293.28
15.602223,70.315359,112526.7
15.601046,70.318148,112759.8
15.599867,70.320937,112992.51
15.598689,70.323726,113224.92
15.597511,70.326515,113456.83
15.596333,70.329304,113688.53
15.595155,70.332092,113919.75
15.593977,70.334881,114150.75
15.592798,70.337669,114381.26
15.59162,70.340457,114611.46
15.590442,70.343244,114841.27
15.589264,70.346032,115070.68
15.588085,70.348819,115299.79
15.586906,70.351606,115528.5
15.585727,70.354393,115756.9
15.584549,70.357179,115984.91
15.58337,70.359966,116212.52
15.582192,70.362752,116439.82
15.581012,70.365538,116666.73
15.579833,70.368324,116893.24
15.578654,70.371109,117119.36
15.577475,70.373895,117345.26
15.576296,70.37668,117570.76
15.575117,70.379465,117795.77
15.573937,70.38225,118020.58
15.572758,70.385035,118244.89
15.571579,70.387819,118468.89
15.570399,70.390604,118692.51
15.569219,70.393388,118915.81
15.56804,70.396172,119138.72
15.56686,70.398955,119361.32
15.56568,70.401739,119583.53
15.5645,70.404522,119805.34
15.56332,70.407305,120026.75
15.56214,70.410088,120247.86
15.56096,70.412871,120468.66
15.55978,70.415654,120688.97
15.5586,70.418437,120908.98
15.557419,70.421219,121128.59
15.556239,70.424002,121347.89
15.555059,70.426783,121566.9
15.553878,70.429565,121785.41
15.552697,70.432347,122003.61
15.551517,70.435128,122221.42
15.550336,70.437909,122438.83
15.549155,70.44069,122655.94
15.547974,70.443471,122872.65
15.546793,70.446252,123089.05
15.545613,70.449032,123305.06
15.544431,70.451812,123520.67
15.54325,70.454592,123735.97
15.542068,70.457372,123950.88
15.540887,70.460152,124165.39
15.539706,70.462931,124379.69
15.538524,70.465711,124593.51
15.537343,70.46849,124807.01
15.536161,70.471269,125020.12
15.534979,70.474048,125232.82
15.533797,70.476826,125445.23
15.532615,70.479605,125657.24
15.531433,70.482383,125868.95
15.530251,70.485161,126080.16
15.529069,70.487938,126291.16
15.527887,70.490716,126501.77
15.526704,70.493494,126711.88
15.525521,70.496271,126921.69
15.52434,70.499049,127131.19
15.523157,70.501826,127340.3
15.521975,70.504603,127549.11
15.520792,70.50738,127757.51
15.519609,70.510156,127965.53
15.518426,70.512933,128173.23
15.517244,70.515709,128380.54
15.516061,70.518485,128587.44
15.514878,70.52126,128794.05
15.513696,70.524036,129000.26
15.512512,70.526812,129206.07
15.511329,70.529587,129411.57
15.510145,70.532362,129616.68
15.508962,70.535137,129821.48
15.507779,70.537912,130025.8
15.506595,70.540686,130229.9
15.505412,70.543461,130433.51
15.504229,70.546235,130636.82
15.503045,70.549009,130839.82
15.501861,70.551783,131042.42
15.500677,70.554557,131244.64
15.499494,70.55733,131446.45
15.498309,70.560103,131647.95
15.497126,70.562877,131849.06
15.495941,70.565649,132049.87
15.494757,70.568422,132250.27
15.493573,70.571195,132450.28
15.492389,70.573968,132649.98
15.491204,70.57674,132849.29
15.49002,70.579512,133048.31
15.488835,70.582284,133246.9
15.487651,70.585056,133444.91
15.486467,70.587828,133642.92
15.48528,70.590599,133840.33
15.484096,70.593371,134037.53
15.482911,70.596143,134234.54
15.481727,70.598914,134430.95
15.480541,70.601685,134627.05
15.479356,70.604456,134822.76
15.478171,70.607226,135018.07
15.476986,70.609997,135213.08
15.4758,70.612767,135407.68
15.474615,70.615537,135601.99
15.47343,70.618307,135795.9
15.472244,70.621077,135989.41
15.471059,70.623846,136182.61
15.469873,70.626616,136375.42
15.468687,70.629385,136567.83
15.467501,70.632154,136759.94
15.466315,70.634923,136951.74
15.465129,70.637691,137143.14
15.463942,70.64046,137334.15
15.462757,70.643229,137524.75
15.46157,70.645997,137715.06
15.460384,70.648765,137904.97
15.459198,70.651533,138094.48
15.45801,70.654301,138283.68
15.456824,70.657069,138472.5
15.455637,70.659837,138661.0
15.45445,70.662604,138849.1
15.453264,70.665371,139036.91
15.452077,70.668138,139224.22
15.450889,70.670904,139411.22
15.449702,70.673671,139597.83
15.448514,70.676438,139784.14
15.447328,70.679205,139970.25
15.446141,70.681971,140155.86
15.444953,70.684737,140341.16
15.443766,70.687504,140525.97
15.442579,70.69027,140710.57
15.44139,70.693035,140894.68
15.440202,70.6958,141078.29
15.439014,70.698566,141261.79
15.437826,70.701331,141444.7
15.436638,70.704096,141627.41
15.43545,70.706861,141809.81
15.434262,70.709626,141991.72
15.433074,70.71239,142173.33
15.431887,70.715154,142354.73
15.430698,70.717919,142535.54
15.429509,70.720683,142716.24
15.428319,70.723448,142896.35
15.427131,70.726211,143076.25
15.425942,70.728975,143255.67
15.424754,70.731739,143434.87
15.423565,70.734502,143613.58
15.422377,70.737265,143791.79
15.421189,70.740028,143969.89
15.42,70.742791,144147.5
15.418811,70.745554,144324.8
15.417622,70.748317,144501.72
15.416433,70.751079,144678.31
15.415243,70.753841,144854.43
15.414054,70.756604,145030.33
15.412863,70.759365,145205.63
15.411674,70.762127,145380.75
15.410485,70.764889,145555.55
15.409295,70.76765,145729.95
15.408105,70.770412,145904.06
15.406915,70.773174,146077.77
15.405725,70.775935,146250.97
15.404535,70.778696,146423.88
15.403344,70.781457,146596.49
15.402154,70.784218,146768.7
15.400964,70.786979,146940.6
15.399773,70.789739,147112.11
15.398583,70.792499,147283.32
15.397393,70.795259,147454.12
15.396203,70.798019,147624.62
15.395012,70.800779,147794.63
15.393821,70.803539,147964.34
15.39263,70.806299,148133.65
15.391439,70.809058,148302.65
15.390248,70.811818,148471.35
15.389057,70.814577,148639.66
15.387866,70.817336,148807.47
15.386675,70.820095,148975.07
15.385483,70.822854,149142.28
15.384292,70.825613,149309.09
15.383101,70.828371,149475.59
15.38191,70.83113,149641.81
15.380718,70.833888,149807.61
15.379527,70.836646,149973.01
15.378334,70.839404,150138.02
15.377143,70.842162,150302.73
15.375951,70.844919,150467.03
15.374758,70.847677,150630.84
15.373566,70.850434,150794.44
15.372374,70.853191,150957.65
15.371182,70.855948,151120.56
15.369989,70.858705,151283.06
15.368797,70.861462,151445.27
15.367604,70.864218,151606.98
15.366412,70.866976,151768.48
15.36522,70.869732,151929.49
15.364027,70.872489,152090.29
15.362834,70.875245,152250.6
15.361641,70.878001,152410.6
15.360448,70.880757,152570.21
15.359255,70.883513,152729.52
15.358062,70.886269,152888.42
15.356869,70.889024,153046.93
15.355675,70.891779,153205.14
15.354481,70.894535,153362.94
15.353288,70.89729,153520.45
15.352094,70.900045,153677.55
15.350901,70.9028,153834.26
15.349707,70.905555,153990.67
15.348514,70.90831,154146.87
15.34732,70.911064,154302.48
15.346127,70.913818,154457.78
15.344933,70.916572,154612.79
15.343738,70.919326,154767.3
15.342542,70.92208,154921.6
15.341348,70.924834,155075.51
15.340154,70.927588,155229.02
15.338959,70.930342,155382.22
15.337764,70.933095,155535.03
15.33657,70.935848,155687.43
15.335375,70.938602,155839.54
15.33418,70.941354,155991.24
15.332985,70.944107,156142.55
15.33179,70.94686,156293.56
15.330596,70.949613,156444.17
15.3294,70.952365,156594.47
15.328205,70.955118,156744.38
15.32701,70.95787,156893.88
15.325815,70.960623,157043.08
15.324619,70.963375,157191.89
15.323424,70.966127,157340.4
15.322228,70.968879,157488.5
15.321033,70.971631,157636.31
15.319836,70.974382,157783.72
15.31864,70.977134,157930.72
15.317444,70.979885,158077.43
15.316248,70.982636,158223.73
15.315051,70.985388,158369.74
15.313856,70.988139,158515.35
15.312659,70.990889,158660.65
15.311463,70.99364,158805.56
15.310266,70.996391,158950.06
15.30907,70.999141,159094.17
15.307873,71.001892,159237.97
15.306676,71.004642,159381.48
15.305479,71.007393,159524.58
15.304282,71.010143,159667.29
15.303085,71.012893,159809.7
15.301888,71.015642,159951.7
15.300691,71.018392,160093.41
15.299494,71.021141,160234.61
15.298296,71.023891,160375.61
15.297098,71.02664,160516.12
15.295901,71.02939,160656.43
15.294703,71.032139,160796.24
15.293505,71.034888,160935.74
15.292308,71.037637,161074.85
15.29111,71.040385,161213.66
15.289913,71.043134,161352.16
15.288714,71.045882,161490.17
15.287516,71.048631,161627.87
15.286318,71.051379,161765.28
15.28512,71.054127,161902.28
15.283922,71.056876,162038.89
15.282723,71.059625,162175.19
15.281524,71.062372,162311.2
15.280325,71.06512,162446.7
15.279127,71.067868,162581.91
15.277928,71.070615,162716.72
15.276729,71.073363,162851.32
15.27553,71.07611,162985.33
15.274331,71.078857,163119.03
15.273132,71.081604,163252.44
15.271933,71.084352,163385.64
15.270734,71.087099,163518.35
15.269534,71.089845,163650.55
15.268334,71.092592,163782.46
15.267135,71.095338,163914.16
15.265935,71.098084,164045.37
15.264736,71.100831,164176.28
15.263535,71.103577,164306.78
15.262336,71.106323,164436.99
15.261136,71.109069,164566.79
15.259936,71.111815,164696.29
15.258735,71.114561,164825.31
15.257535,71.117307,164954.11
15.256335,71.120052,165082.51
15.255134,71.122798,165210.52
15.253933,71.125543,165338.22
15.252732,71.128288,165465.53
15.251532,71.131034,165592.54
15.250331,71.133779,165719.04
15.24913,71.136524,165845.34
15.24793,71.139269,165971.25
15.246728,71.142013,166096.75
15.245527,71.144758,166221.87
15.244326,71.147502,166346.67
15.243125,71.150248,166471.08
15.241923,71.152992,166595.18
15.240721,71.155736,166718.88
15.23952,71.158481,166842.19
15.238318,71.161225,166965.2
15.237116,71.163969,167087.9
15.235914,71.166712,167210.2
15.234712,71.169456,167332.11
15.23351,71.1722,167453.71
15.232308,71.174943,167574.92
15.231105,71.177687,167695.73
15.229903,71.18043,167816.23
15.2287,71.183173,167936.34
15.227498,71.185916,168056.14
15.226295,71.188659,168175.55
15.225093,71.191402,168294.65
15.223889,71.194145,168413.36
15.222686,71.196888,168531.66
15.221484,71.199631,168649.67
15.220281,71.202373,168767.27
15.219078,71.205116,168884.58
15.217874,71.207858,169001.58
15.216671,71.2106,169117.99
15.215467,71.213342,169234.2
15.214264,71.216084,169350.1
15.21306,71.218826,169465.51
15.211856,71.221568,169580.71
15.210652,71.22431,169695.41
15.209447,71.227052,169809.82
15.208244,71.229793,169923.93
15.20704,71.232535,170037.54
15.205835,71.235276,170150.94
15.204631,71.238017,170263.85
15.203427,71.240759,170376.54
15.202223,71.2435,170488.75
15.201018,71.246242,170600.66
15.199813,71.248982,170712.16
15.198609,71.251723,170823.37
15.197403,71.254464,170934.18
15.196199,71.257205,171044.68
15.194994,71.259946,171154.78
15.193789,71.262686,171264.59
15.192583,71.265426,171373.99
15.191378,71.268167,171483.0
15.190173,71.270907,171591.6
15.188967,71.273647,171699.91
15.187761,71.276387,171807.91
15.186555,71.279127,171915.62
15.18535,71.281867,172022.82
15.184144,71.284607,172129.73
15.182938,71.287346,172236.23
15.181732,71.290086,172342.34
15.180526,71.292825,172448.24
15.17932,71.295565,172553.65
15.178114,71.298304,172658.75
15.176908,71.301043,172763.46
15.175701,71.303783,172867.86
15.174494,71.306522,172971.87
15.173288,71.30926,173075.57
15.172081,71.311999,173178.88
15.170874,71.314738,173281.78
15.169668,71.317477,173384.39
15.16846,71.320216,173486.59
15.167253,71.322954,173588.5
15.166046,71.325693,173690.0
15.164838,71.328431,173791.11
15.163631,71.331169,173892.01
15.162424,71.333908,173992.51
15.161216,71.336646,174092.42
15.160009,71.339384,174192.23
15.1588,71.342122,174291.53
15.157593,71.344861,174390.54
15.156385,71.347598,174489.14
15.155177,71.350336,174587.54
15.153969,71.353074,174685.35
15.152761,71.355811,174782.96
15.151553,71.358549,174880.16
15.150344,71.361286,174976.97
15.149136,71.364024,175073.47
15.147927,71.366761,175169.67
15.146719,71.369498,175265.48
15.14551,71.372235,175360.88
15.144301,71.374972,175455.99
15.143092,71.377709,175550.69
15.141883,71.380446,175645.0
15.140674,71.383183,175739.1
15.139463,71.38592,175832.91
